game_count,p1,p1_score,p2,p2_score
8537,greedy,21,random,30
8538,greedy,23,random,54
8539,greedy,19,random,39
8540,greedy,25,random,28
8541,greedy,28,random,24
8542,greedy,27,random,48
8543,greedy,21,random,33
8544,greedy,21,random,22
8545,greedy,10,random,34
8546,greedy,23,random,34
8547,greedy,16,random,19
8548,greedy,18,random,33
8549,greedy,26,random,26
8550,greedy,12,random,61
8551,greedy,14,random,50
8552,greedy,30,random,34
8553,greedy,20,random,60
8554,greedy,22,random,32
8555,greedy,27,random,26
8556,greedy,32,random,46
8557,greedy,24,random,34
8558,greedy,18,random,57
8559,greedy,23,random,34
8560,greedy,22,random,33
8561,greedy,26,random,25
8562,greedy,24,random,50
8563,greedy,18,random,59
8564,greedy,21,random,37
8565,greedy,33,random,49
8566,greedy,20,random,50
8567,greedy,21,random,49
8568,greedy,23,random,42
8569,greedy,13,random,50
8570,greedy,13,random,57
8571,greedy,17,random,49
8572,greedy,18,random,36
8573,greedy,21,random,35
8574,greedy,17,random,43
8575,greedy,27,random,32
8576,greedy,9,random,58
8577,greedy,24,random,47
8578,greedy,22,random,39
8579,greedy,21,random,37
8580,greedy,17,random,47
8581,greedy,19,random,35
8582,greedy,18,random,53
8583,greedy,9,random,65
8584,greedy,17,random,32
8585,greedy,16,random,29
8586,greedy,16,random,38
8587,greedy,16,random,61
8588,greedy,17,random,37
8589,greedy,13,random,49
8590,greedy,4,random,64
8591,greedy,26,random,42
8592,greedy,49,random,34
8593,greedy,17,random,60
8594,greedy,21,random,26
8595,greedy,19,random,38
8596,greedy,28,random,29
8597,greedy,21,random,29
8598,greedy,20,random,50
8599,greedy,9,random,51
8600,greedy,16,random,67
8601,greedy,25,random,22
8602,greedy,20,random,25
8603,greedy,19,random,38
8604,greedy,26,random,47
8605,greedy,20,random,28
8606,greedy,22,random,28
8607,greedy,22,random,34
8608,greedy,23,random,27
8609,greedy,11,random,64
8610,greedy,18,random,43
8611,greedy,20,random,38
8612,greedy,22,random,34
8613,greedy,16,random,28
8614,greedy,25,random,28
8615,greedy,21,random,42
8616,greedy,16,random,55
8617,greedy,17,random,59
8618,greedy,23,random,25
8619,greedy,13,random,52
8620,greedy,19,random,55
8621,greedy,24,random,34
8622,greedy,22,random,31
8623,greedy,14,random,34
8624,greedy,24,random,29
8625,greedy,22,random,51
8626,greedy,21,random,27
8627,greedy,22,random,31
8628,greedy,25,random,41
8629,greedy,22,random,32
8630,greedy,35,random,44
8631,greedy,22,random,34
8632,greedy,21,random,63
8633,greedy,26,random,38
8634,greedy,17,random,25
8635,greedy,20,random,40
8636,greedy,23,random,41
8637,greedy,19,random,37
8638,greedy,31,random,34
8639,greedy,24,random,38
8640,greedy,23,random,29
8641,greedy,13,random,55
8642,greedy,14,random,56
8643,greedy,17,random,23
8644,greedy,16,random,23
8645,greedy,18,random,43
8646,greedy,21,random,38
8647,greedy,23,random,46
8648,greedy,20,random,24
8649,greedy,25,random,43
8650,greedy,38,random,19
8651,greedy,14,random,28
8652,greedy,17,random,36
8653,greedy,25,random,28
8654,greedy,16,random,30
8655,greedy,22,random,58
8656,greedy,17,random,19
8657,greedy,24,random,19
8658,greedy,20,random,43
8659,greedy,33,random,47
8660,greedy,30,random,33
8661,greedy,20,random,34
8662,greedy,22,random,35
8663,greedy,20,random,52
8664,greedy,20,random,55
8665,greedy,24,random,29
8666,greedy,15,random,22
8667,greedy,17,random,37
8668,greedy,8,random,46
8669,greedy,24,random,20
8670,greedy,18,random,34
8671,greedy,24,random,55
8672,greedy,28,random,34
8673,greedy,14,random,35
8674,greedy,19,random,23
8675,greedy,20,random,47
8676,greedy,33,random,49
8677,greedy,16,random,29
8678,greedy,27,random,22
8679,greedy,21,random,22
8680,greedy,22,random,55
8681,greedy,21,random,61
8682,greedy,26,random,41
8683,greedy,16,random,46
8684,greedy,19,random,27
8685,greedy,13,random,41
8686,greedy,9,random,58
8687,greedy,20,random,37
8688,greedy,26,random,28
8689,greedy,27,random,29
8690,greedy,17,random,51
8691,greedy,17,random,52
8692,greedy,31,random,42
8693,greedy,17,random,59
8694,greedy,29,random,18
8695,greedy,17,random,53
8696,greedy,23,random,24
8697,greedy,17,random,28
8698,greedy,21,random,36
8699,greedy,27,random,33
8700,greedy,14,random,45
8701,greedy,23,random,30
8702,greedy,16,random,39
8703,greedy,23,random,29
8704,greedy,10,random,41
8705,greedy,8,random,57
8706,greedy,9,random,58
8707,greedy,14,random,51
8708,greedy,19,random,31
8709,greedy,23,random,28
8710,greedy,13,random,58
8711,greedy,14,random,51
8712,greedy,28,random,31
8713,greedy,8,random,48
8714,greedy,14,random,54
8715,greedy,23,random,47
8716,greedy,18,random,22
8717,greedy,12,random,33
8718,greedy,19,random,55
8719,greedy,16,random,37
8720,greedy,23,random,29
8721,greedy,21,random,37
8722,greedy,21,random,35
8723,greedy,25,random,44
8724,greedy,23,random,31
8725,greedy,21,random,23
8726,greedy,23,random,24
8727,greedy,17,random,29
8728,greedy,14,random,46
8729,greedy,17,random,28
8730,greedy,17,random,38
8731,greedy,22,random,36
8732,greedy,13,random,56
8733,greedy,7,random,63
8734,greedy,17,random,59
8735,greedy,22,random,55
8736,greedy,27,random,45
8737,greedy,26,random,22
8738,greedy,17,random,23
8739,greedy,14,random,42
8740,greedy,20,random,32
8741,greedy,28,random,49
8742,greedy,29,random,52
8743,greedy,12,random,53
8744,greedy,21,random,42
8745,greedy,28,random,37
8746,greedy,10,random,53
8747,greedy,16,random,46
8748,greedy,19,random,40
8749,greedy,26,random,46
8750,greedy,25,random,35
8751,greedy,25,random,29
8752,greedy,21,random,24
8753,greedy,27,random,55
8754,greedy,29,random,34
8755,greedy,22,random,40
8756,greedy,9,random,60
8757,greedy,15,random,33
8758,greedy,18,random,44
8759,greedy,22,random,43
8760,greedy,13,random,42
8761,greedy,20,random,41
8762,greedy,19,random,27
8763,greedy,16,random,52
8764,greedy,13,random,43
8765,greedy,13,random,43
8766,greedy,20,random,39
8767,greedy,19,random,29
8768,greedy,26,random,29
8769,greedy,23,random,38
8770,greedy,22,random,29
8771,greedy,19,random,26
8772,greedy,22,random,28
8773,greedy,27,random,39
8774,greedy,30,random,20
8775,greedy,17,random,59
8776,greedy,18,random,40
8777,greedy,19,random,38
8778,greedy,24,random,51
8779,greedy,13,random,50
8780,greedy,17,random,29
8781,greedy,13,random,60
8782,greedy,30,random,37
8783,greedy,10,random,57
8784,greedy,18,random,18
8785,greedy,19,random,34
8786,greedy,15,random,51
8787,greedy,26,random,36
8788,greedy,23,random,51
8789,greedy,22,random,37
8790,greedy,11,random,47
8791,greedy,23,random,28
8792,greedy,21,random,47
8793,greedy,19,random,28
8794,greedy,21,random,45
8795,greedy,21,random,24
8796,greedy,20,random,24
8797,greedy,25,random,45
8798,greedy,26,random,38
8799,greedy,14,random,46
8800,greedy,19,random,42
8801,greedy,13,random,53
8802,greedy,25,random,24
8803,greedy,13,random,56
8804,greedy,25,random,40
8805,greedy,20,random,52
8806,greedy,19,random,47
8807,greedy,21,random,45
8808,greedy,23,random,29
8809,greedy,22,random,28
8810,greedy,32,random,29
8811,greedy,21,random,59
8812,greedy,21,random,19
8813,greedy,20,random,38
8814,greedy,14,random,64
8815,greedy,22,random,38
8816,greedy,25,random,42
8817,greedy,32,random,47
8818,greedy,14,random,35
8819,greedy,11,random,51
8820,greedy,18,random,55
8821,greedy,22,random,29
8822,greedy,23,random,53
8823,greedy,4,random,55
8824,greedy,22,random,55
8825,greedy,9,random,60
8826,greedy,22,random,32
8827,greedy,27,random,43
8828,greedy,21,random,32
8829,greedy,16,random,27
8830,greedy,19,random,32
8831,greedy,16,random,47
8832,greedy,13,random,51
8833,greedy,22,random,28
8834,greedy,14,random,49
8835,greedy,21,random,38
8836,greedy,21,random,33
8837,greedy,18,random,28
8838,greedy,16,random,56
8839,greedy,19,random,37
8840,greedy,18,random,35
8841,greedy,9,random,61
8842,greedy,18,random,42
8843,greedy,18,random,50
8844,greedy,28,random,25
8845,greedy,16,random,53
8846,greedy,21,random,36
8847,greedy,31,random,23
8848,greedy,27,random,41
8849,greedy,24,random,38
8850,greedy,28,random,28
8851,greedy,14,random,36
8852,greedy,19,random,56
8853,greedy,12,random,24
8854,greedy,21,random,42
8855,greedy,29,random,36
8856,greedy,21,random,55
8857,greedy,15,random,28
8858,greedy,12,random,45
8859,greedy,23,random,23
8860,greedy,22,random,38
8861,greedy,21,random,28
8862,greedy,17,random,58
8863,greedy,16,random,56
8864,greedy,13,random,39
8865,greedy,28,random,25
8866,greedy,20,random,29
8867,greedy,16,random,47
8868,greedy,18,random,32
8869,greedy,27,random,49
8870,greedy,23,random,36
8871,greedy,14,random,46
8872,greedy,18,random,23
8873,greedy,18,random,37
8874,greedy,21,random,34
8875,greedy,17,random,60
8876,greedy,19,random,54
8877,greedy,10,random,43
8878,greedy,20,random,53
8879,greedy,18,random,56
8880,greedy,15,random,66
8881,greedy,21,random,42
8882,greedy,22,random,23
8883,greedy,8,random,47
8884,greedy,32,random,38
8885,greedy,13,random,43
8886,greedy,15,random,36
8887,greedy,26,random,46
8888,greedy,19,random,42
8889,greedy,20,random,28
8890,greedy,20,random,34
8891,greedy,21,random,28
8892,greedy,13,random,51
8893,greedy,18,random,57
8894,greedy,25,random,28
8895,greedy,21,random,29
8896,greedy,18,random,23
8897,greedy,18,random,50
8898,greedy,17,random,50
8899,greedy,16,random,40
8900,greedy,24,random,38
8901,greedy,16,random,32
8902,greedy,31,random,39
8903,greedy,23,random,28
8904,greedy,18,random,39
8905,greedy,16,random,40
8906,greedy,18,random,41
8907,greedy,10,random,60
8908,greedy,22,random,20
8909,greedy,23,random,27
8910,greedy,14,random,42
8911,greedy,25,random,40
8912,greedy,17,random,66
8913,greedy,22,random,18
8914,greedy,24,random,39
8915,greedy,13,random,43
8916,greedy,16,random,29
8917,greedy,28,random,29
8918,greedy,20,random,29
8919,greedy,22,random,33
8920,greedy,21,random,32
8921,greedy,22,random,35
8922,greedy,16,random,51
8923,greedy,17,random,32
8924,greedy,13,random,47
8925,greedy,23,random,24
8926,greedy,25,random,32
8927,greedy,23,random,33
8928,greedy,23,random,37
8929,greedy,13,random,50
8930,greedy,25,random,39
8931,greedy,23,random,23
8932,greedy,26,random,32
8933,greedy,23,random,21
8934,greedy,25,random,33
8935,greedy,25,random,33
8936,greedy,19,random,31
8937,greedy,22,random,67
8938,greedy,21,random,23
8939,greedy,22,random,54
8940,greedy,13,random,48
8941,greedy,30,random,36
8942,greedy,26,random,34
8943,greedy,13,random,64
8944,greedy,18,random,33
8945,greedy,13,random,51
8946,greedy,26,random,34
8947,greedy,8,random,33
8948,greedy,25,random,29
8949,greedy,17,random,28
8950,greedy,21,random,39
8951,greedy,18,random,33
8952,greedy,18,random,35
8953,greedy,28,random,31
8954,greedy,30,random,43
8955,greedy,26,random,28
8956,greedy,17,random,18
8957,greedy,13,random,55
8958,greedy,14,random,63
8959,greedy,18,random,27
8960,greedy,12,random,58
8961,greedy,11,random,45
8962,greedy,20,random,41
8963,greedy,23,random,59
8964,greedy,19,random,36
8965,greedy,15,random,38
8966,greedy,14,random,37
8967,greedy,18,random,25
8968,greedy,16,random,52
8969,greedy,14,random,57
8970,greedy,23,random,39
8971,greedy,18,random,41
8972,greedy,20,random,42
8973,greedy,13,random,32
8974,greedy,29,random,34
8975,greedy,17,random,19
8976,greedy,40,random,42
8977,greedy,16,random,29
8978,greedy,15,random,41
8979,greedy,16,random,32
8980,greedy,15,random,46
8981,greedy,16,random,48
8982,greedy,22,random,28
8983,greedy,18,random,54
8984,greedy,21,random,54
8985,greedy,23,random,28
8986,greedy,18,random,60
8987,greedy,20,random,33
8988,greedy,17,random,28
8989,greedy,31,random,43
8990,greedy,13,random,35
8991,greedy,21,random,37
8992,greedy,21,random,24
8993,greedy,22,random,41
8994,greedy,18,random,35
8995,greedy,24,random,57
8996,greedy,22,random,45
8997,greedy,28,random,42
8998,greedy,14,random,41
8999,greedy,21,random,44
9000,greedy,18,random,19
9001,greedy,22,random,22
9002,greedy,14,random,41
9003,greedy,36,random,43
9004,greedy,21,random,34
9005,greedy,32,random,45
9006,greedy,23,random,24
9007,greedy,18,random,28
9008,greedy,13,random,59
9009,greedy,28,random,48
9010,greedy,19,random,46
9011,greedy,20,random,48
9012,greedy,9,random,60
9013,greedy,26,random,33
9014,greedy,14,random,54
9015,greedy,14,random,25
9016,greedy,27,random,37
9017,greedy,21,random,29
9018,greedy,18,random,27
9019,greedy,26,random,47
9020,greedy,14,random,41
9021,greedy,18,random,41
9022,greedy,23,random,33
9023,greedy,18,random,42
9024,greedy,17,random,51
9025,greedy,18,random,29
9026,greedy,17,random,37
9027,greedy,9,random,52
9028,greedy,13,random,53
9029,greedy,21,random,37
9030,greedy,4,random,65
9031,greedy,21,random,29
9032,greedy,9,random,53
9033,greedy,14,random,24
9034,greedy,21,random,28
9035,greedy,22,random,31
9036,greedy,20,random,29
9037,greedy,11,random,51
9038,greedy,14,random,40
9039,greedy,16,random,28
9040,greedy,17,random,47
9041,greedy,16,random,31
9042,greedy,26,random,28
9043,greedy,18,random,24
9044,greedy,23,random,45
9045,greedy,16,random,58
9046,greedy,22,random,26
9047,greedy,22,random,27
9048,greedy,25,random,56
9049,greedy,13,random,26
9050,greedy,19,random,49
9051,greedy,30,random,30
9052,greedy,17,random,23
9053,greedy,18,random,28
9054,greedy,25,random,29
9055,greedy,21,random,28
9056,greedy,25,random,50
9057,greedy,21,random,41
9058,greedy,16,random,64
9059,greedy,14,random,37
9060,greedy,21,random,50
9061,greedy,14,random,55
9062,greedy,13,random,34
9063,greedy,16,random,49
9064,greedy,9,random,46
9065,greedy,23,random,38
9066,greedy,21,random,28
9067,greedy,23,random,28
9068,greedy,21,random,39
9069,greedy,17,random,29
9070,greedy,18,random,37
9071,greedy,25,random,29
9072,greedy,16,random,34
9073,greedy,24,random,50
9074,greedy,17,random,60
9075,greedy,15,random,54
9076,greedy,25,random,29
9077,greedy,25,random,19
9078,greedy,32,random,24
9079,greedy,12,random,54
9080,greedy,22,random,29
9081,greedy,16,random,56
9082,greedy,14,random,55
9083,greedy,23,random,42
9084,greedy,21,random,42
9085,greedy,16,random,38
9086,greedy,23,random,16
9087,greedy,3,random,73
9088,greedy,21,random,45
9089,greedy,27,random,24
9090,greedy,12,random,54
9091,greedy,26,random,50
9092,greedy,25,random,38
9093,greedy,12,random,60
9094,greedy,18,random,61
9095,greedy,22,random,56
9096,greedy,22,random,48
9097,greedy,21,random,57
9098,greedy,25,random,51
9099,greedy,19,random,32
9100,greedy,13,random,45
9101,greedy,20,random,27
9102,greedy,17,random,42
9103,greedy,13,random,52
9104,greedy,10,random,47
9105,greedy,20,random,52
9106,greedy,23,random,44
9107,greedy,25,random,29
9108,greedy,25,random,51
9109,greedy,13,random,56
9110,greedy,24,random,20
9111,greedy,13,random,36
9112,greedy,17,random,38
9113,greedy,25,random,27
9114,greedy,18,random,23
9115,greedy,22,random,28
9116,greedy,21,random,39
9117,greedy,21,random,51
9118,greedy,23,random,31
9119,greedy,23,random,37
9120,greedy,29,random,33
9121,greedy,22,random,45
9122,greedy,14,random,37
9123,greedy,22,random,32
9124,greedy,17,random,33
9125,greedy,30,random,39
9126,greedy,18,random,24
9127,greedy,18,random,57
9128,greedy,22,random,19
9129,greedy,27,random,29
9130,greedy,17,random,47
9131,greedy,14,random,29
9132,greedy,14,random,59
9133,greedy,22,random,28
9134,greedy,11,random,55
9135,greedy,24,random,29
9136,greedy,17,random,24
9137,greedy,16,random,28
9138,greedy,17,random,51
9139,greedy,19,random,20
9140,greedy,22,random,23
9141,greedy,18,random,31
9142,greedy,18,random,33
9143,greedy,24,random,32
9144,greedy,8,random,61
9145,greedy,28,random,34
9146,greedy,25,random,30
9147,greedy,27,random,18
9148,greedy,17,random,48
9149,greedy,17,random,33
9150,greedy,22,random,28
9151,greedy,15,random,49
9152,greedy,16,random,46
9153,greedy,18,random,57
9154,greedy,28,random,48
9155,greedy,32,random,39
9156,greedy,21,random,66
9157,greedy,23,random,51
9158,greedy,18,random,37
9159,greedy,23,random,61
9160,greedy,26,random,38
9161,greedy,17,random,28
9162,greedy,25,random,37
9163,greedy,29,random,52
9164,greedy,25,random,45
9165,greedy,18,random,19
9166,greedy,13,random,54
9167,greedy,28,random,46
9168,greedy,14,random,52
9169,greedy,14,random,64
9170,greedy,19,random,64
9171,greedy,18,random,28
9172,greedy,23,random,25
9173,greedy,25,random,40
9174,greedy,20,random,26
9175,greedy,22,random,42
9176,greedy,24,random,28
9177,greedy,22,random,27
9178,greedy,16,random,53
9179,greedy,24,random,34
9180,greedy,14,random,39
9181,greedy,16,random,32
9182,greedy,25,random,25
9183,greedy,27,random,33
9184,greedy,13,random,46
9185,greedy,26,random,41
9186,greedy,23,random,28
9187,greedy,19,random,48
9188,greedy,16,random,36
9189,greedy,22,random,36
9190,greedy,15,random,56
9191,greedy,18,random,47
9192,greedy,21,random,31
9193,greedy,22,random,58
9194,greedy,29,random,53
9195,greedy,24,random,29
9196,greedy,10,random,57
9197,greedy,17,random,59
9198,greedy,26,random,34
9199,greedy,12,random,28
9200,greedy,17,random,30
9201,greedy,8,random,29
9202,greedy,18,random,23
9203,greedy,14,random,25
9204,greedy,28,random,37
9205,greedy,18,random,56
9206,greedy,20,random,60
9207,greedy,19,random,34
9208,greedy,26,random,52
9209,greedy,18,random,55
9210,greedy,15,random,24
9211,greedy,25,random,53
9212,greedy,17,random,37
9213,greedy,26,random,45
9214,greedy,22,random,56
9215,greedy,21,random,15
9216,greedy,17,random,44
9217,greedy,22,random,24
9218,greedy,14,random,62
9219,greedy,26,random,33
9220,greedy,13,random,51
9221,greedy,12,random,58
9222,greedy,8,random,52
9223,greedy,9,random,41
9224,greedy,19,random,41
9225,greedy,17,random,29
9226,greedy,23,random,42
9227,greedy,12,random,39
9228,greedy,18,random,55
9229,greedy,20,random,55
9230,greedy,22,random,27
9231,greedy,26,random,23
9232,greedy,16,random,41
9233,greedy,9,random,35
9234,greedy,19,random,43
9235,greedy,21,random,50
9236,greedy,18,random,55
9237,greedy,22,random,34
9238,greedy,27,random,33
9239,greedy,13,random,51
9240,greedy,30,random,28
9241,greedy,18,random,44
9242,greedy,18,random,33
9243,greedy,22,random,43
9244,greedy,13,random,53
9245,greedy,16,random,31
9246,greedy,11,random,66
9247,greedy,18,random,50
9248,greedy,17,random,33
9249,greedy,9,random,47
9250,greedy,21,random,47
9251,greedy,28,random,52
9252,greedy,18,random,38
9253,greedy,18,random,28
9254,greedy,30,random,33
9255,greedy,23,random,32
9256,greedy,19,random,40
9257,greedy,10,random,46
9258,greedy,27,random,24
9259,greedy,23,random,19
9260,greedy,18,random,55
9261,greedy,24,random,29
9262,greedy,25,random,54
9263,greedy,13,random,46
9264,greedy,9,random,47
